ISO,SOV,SVO,OSV,OVS,VSO,VOS,MAX,WALS,SO,OS,Num_Sentences,H,H_SO,num_tokens,H_ML,H_MM,H_Jeff,H_Lap,H_SG,H_minmax,H_CS,H_NSB,H_shrink,corpus
nfr,31,11,9,4,0,1,SOV,_,42,14,56,1.733012807057886,0.8112781244591328,50000.0,7.3795845918,7.399580345,7.4581339864,7.5317166103,7.3797020141,7.4055241007,7.4305623431,7.4207350605,7.386000569,PBC
ngu,18,58,17,4,10,7,SVO,_,86,28,114,2.050616492691992,0.8042522359016422,,,,,,,,,,,
nhe,9,34,4,3,5,2,SVO,VSO,48,9,57,1.8352130037771515,0.6292492238560345,50000.0,8.8696512454,8.9502401904,9.1584067945,9.4050615093,8.8697637425,8.8946266553,9.1094330039,9.0210385042,8.8771705817,PBC
nhg,10,34,2,3,4,2,SVO,SVO,48,7,55,1.7277614398237755,0.5499109046334101,50000.0,9.2909595566,9.3791659314,9.5829644506,9.8292285825,9.291064204,9.3141942107,9.5422108449,9.4388139748,9.3019406255,PBC
nhi,9,42,8,0,4,3,SVO,_,55,11,66,1.623764660694026,0.6500224216483541,50000.0,9.2950766871,9.3843795102,9.5870423595,9.8334180955,9.2951799875,9.3180152692,9.5539903198,9.4417410921,9.3035024516,PBC
nhu,7,53,9,1,2,5,SVO,SVO,62,15,77,1.5217185662316495,0.7114160189012124,50000.0,8.0749922805,8.1075827614,8.19372046,8.3027447131,8.0751023221,8.0993636576,8.1601434828,8.13549014,8.0837729881,PBC
nhw,14,39,3,1,4,4,SVO,_,57,8,65,1.7117748446192607,0.5381411852224502,50000.0,8.8888810085,8.968157101,9.1712496777,9.412824969,8.8889927462,8.9136866751,9.1230546913,9.0363753386,8.8967479194,PBC
nhy,13,34,4,3,1,0,SVO,_,48,7,55,1.5298262509699467,0.5499109046334101,50000.0,9.0771855401,9.1539224893,9.3381470894,9.5619004055,9.0772920942,9.100837455,9.2988060834,9.2101222327,9.087258537,PBC
nia,4,21,1,6,9,22,VOS,VOS,34,29,63,2.1298948202351187,0.9954515828457715,50000.0,8.7441382657,8.8032454815,8.9509315755,9.1328535981,8.7442464065,8.7681277857,8.9054995124,8.8496833503,8.751337612,PBC
nii,8,3,1,0,0,0,SOV,_,11,1,12,1.188721875540867,0.41381685030363374,50000.0,7.7685922829,7.7902904163,7.8487348079,7.9233595367,7.7687030662,7.79306199,7.8208884437,7.8094698892,7.7786566662,PBC
nij,10,51,4,5,5,6,SVO,_,66,15,81,1.7813064307535083,0.691289869405789,50000.0,8.551531913,8.593124811,8.6949393385,8.824280033,8.5516370934,8.5748368694,8.6561522987,8.6232179774,8.5629279812,PBC
nim,4,36,2,1,5,2,SVO,_,45,5,50,1.4493173792475238,0.4689955935892812,50000.0,11.0622407863,11.2188886139,11.4112764306,11.6775280292,11.0623151537,11.0787627031,11.3376406396,11.2029341013,11.0927245458,PBC
nin,9,30,0,0,1,4,SVO,_,40,4,44,1.2836124622455616,0.4394969869215134,50000.0,7.3948870902,7.4119974534,7.4589212,7.519261923,7.3949985791,7.4194983758,7.4344031264,7.4275218952,7.4026625274,PBC
njm,80,4,2,3,3,0,SOV,SOV,87,5,92,0.8141704061079267,0.3045866885214023,50000.0,9.0848866397,9.1604694329,9.3425220225,9.5634297842,9.0849934588,9.1085941535,9.2910102725,9.216354259,9.0957202105,PBC
nko,12,15,5,0,3,8,SVO,SVO,30,13,43,2.1242313379722852,0.8841151220488477,,,,,,,,,,,
nlc,21,3,1,0,0,0,SOV,_,24,1,25,0.7641140545540274,0.24229218908241482,50000.0,9.2037175468,9.2780163414,9.4541054158,9.6683244753,9.2038233047,9.2271830861,9.4002977195,9.3309827682,9.2209304987,PBC
nld,658,380,118,29,158,11,SOV,No dominant order,1196,158,1354,1.8640248972943925,0.5197746819554133,50000.0,8.8707792643,8.9299441879,9.0723603015,9.2495815363,8.8708846079,8.8941477149,9.0301619235,8.9722337854,8.8820271279,PBC
nnh,10,44,1,2,3,2,SVO,_,57,5,62,1.4027582511759367,0.4044483864864383,50000.0,8.9319232632,8.9746126094,9.0668296323,9.18789492,8.9320199347,8.9533382711,9.0295342033,8.9961576529,8.9497945386,PBC
nno,9,180,26,5,45,5,SVO,_,234,36,270,1.522641577392684,0.5665095065529053,50000.0,8.7144663155,8.7685818065,8.9056900237,9.0747361273,8.7145752772,8.7386271963,8.8577320639,8.8124101518,8.7261421746,PBC
nnw,2,18,0,0,1,0,SVO,_,21,0,21,0.7228578977329688,-0.0,50000.0,7.1736192117,7.1949278174,7.2620767811,7.344907916,7.1737433089,7.201053648,7.2339977336,7.2211344451,7.178908061,PBC
noa,12,5,2,3,2,1,SOV,_,19,6,25,2.1084930703645584,0.7950402793845223,50000.0,9.8466611924,9.9364978126,10.1071613749,10.3249847288,9.8467532957,9.8671054958,10.0543424743,9.9689506053,9.8669528162,PBC
nob,12,277,31,8,71,7,SVO,SVO,360,46,406,1.462405509388359,0.5097916692607785,50000.0,8.8433933901,8.8955612428,9.0186739032,9.1741717117,8.8434967889,8.8663198576,8.9755637989,8.9305243619,8.8570022789,PBC
nop,29,11,6,11,5,1,SOV,_,45,18,63,2.1025440513176323,0.863120568566631,50000.0,10.0981172236,10.2073725191,10.4045883535,10.6541055756,10.0982076093,10.1181878753,10.3327738608,10.2410451125,10.1162193003,PBC
nor,3,144,16,3,38,4,SVO,_,185,23,208,1.3860155800503415,0.5016536835986449,,,,,,,,,,,
not,0,8,2,2,5,3,SVO,_,13,7,20,2.1037016960573482,0.9340680553754911,50000.0,10.2045243112,10.3360115373,10.5680416541,10.8571052972,10.20461451,10.2245637424,10.5284005249,10.3745981777,10.2187750602,PBC
nou,51,11,6,14,8,2,SOV,_,70,22,92,1.934864302158209,0.7935912300117065,50000.0,7.8916647085,7.9223075512,8.009221916,8.1171934824,7.8917806221,7.9173182327,7.9759509696,7.9532029664,7.8993346885,PBC
npl,9,34,7,2,4,4,SVO,_,47,13,60,1.9209814944435923,0.7540340561971326,50000.0,9.2850693945,9.3808354913,9.6060926099,9.8742271455,9.2851759121,9.3087234947,9.5594953636,9.4495374871,9.294373693,PBC
npy,8,21,1,4,4,3,SVO,_,33,8,41,2.0162458246054635,0.7120640548905479,50000.0,9.0052814549,9.0683128012,9.2124127084,9.3937229019,9.0053832807,9.0278754323,9.1718592024,9.1075955603,9.0141990927,PBC
nsn,7,30,1,2,7,7,SVO,SVO,44,10,54,1.9000509978770752,0.691289869405789,50000.0,8.9938258125,9.0540439035,9.198201179,9.3767593418,8.9939311389,9.0171831889,9.1489364359,9.0969477355,9.0080760914,PBC
nso,38,87,10,5,3,10,SVO,SVO,128,25,153,1.7491498065877948,0.6423786613569124,50000.0,7.9692621011,8.0194101808,8.1707348463,8.3512400521,7.9693850513,7.9965357486,8.1296645106,8.0781292997,7.9753804086,PBC
ntp,10,40,8,6,17,12,SVO,VSO,67,26,93,2.2583781868219592,0.854864096781804,50000.0,9.6002819978,9.69564414,9.8954174853,10.1415047154,9.600380433,9.6221391175,9.8489633295,9.7448910755,9.6112628066,PBC
ntr,6,25,4,0,6,6,SVO,_,37,10,47,1.924254175989362,0.7467366074830679,50000.0,7.792256536,7.8134352992,7.8679686259,7.9387568345,7.7923634849,7.8158928171,7.8413780649,7.8300822569,7.8024224692,PBC
nus,51,30,7,3,7,6,SOV,No dominant order,88,16,104,1.9305547015632198,0.6193821946787638,50000.0,8.3759091041,8.4179925185,8.5274782366,8.6642536402,8.3760189394,8.4002493898,8.486732885,8.4534429937,8.384289325,PBC
nvm,27,14,6,3,3,3,SOV,_,44,12,56,2.0312947617355066,0.74959525725948,50000.0,8.3285827314,8.3819624479,8.5339249269,8.7159814413,8.3287011675,8.3548466372,8.4893922225,8.4380925326,8.3363176395,PBC
nwi,7,32,8,1,1,2,SVO,_,40,11,51,1.6400432938459422,0.7522121733341474,50000.0,8.825937761,8.8837609782,9.0265661602,9.2030069162,8.8260450379,8.8497304745,8.9839517293,8.9279621198,8.8388366403,PBC
nya,10,102,14,7,5,10,SVO,SVO,117,31,148,1.5906017398418804,0.7404482452691425,50000.0,10.2577136445,10.3759857839,10.5759627611,10.8325360418,10.257800789,10.2770691143,10.5300471245,10.4025460534,10.2757368109,PBC
nyf,2,41,5,1,4,7,SVO,_,47,13,60,1.558211310305494,0.7540340561971326,50000.0,10.0164667731,10.1243082275,10.3235303163,10.5745307481,10.0165583086,10.0367941061,10.2796815925,10.1607444945,10.032620001,PBC
nyn,6,35,6,0,2,3,SVO,SVO,43,9,52,1.521606196912416,0.6646953053493417,50000.0,11.0213893785,11.1746612996,11.364924788,11.6282755909,11.0214639825,11.0379636881,11.3037438367,11.1601030196,11.0474007325,PBC
nyo,6,33,1,2,2,1,SVO,SVO,41,4,45,1.359080186481766,0.43275015878875406,50000.0,10.8817676924,11.032861144,11.2346225499,11.5064452363,10.8818452164,10.8989913412,11.1796722628,11.0293108,10.9048796399,PBC
nyy,7,40,7,1,4,5,SVO,_,51,13,64,1.7532854190822222,0.7281342378690551,50000.0,10.7494621436,10.8980741598,11.1133399057,11.394416208,10.7495433117,10.7674946265,11.0340061818,10.9077759947,10.7743126108,PBC
obo,8,42,8,2,1,2,SVO,_,51,12,63,1.5570048162505845,0.7024665512903903,50000.0,8.0344036168,8.0687253318,8.1622926553,8.2794095749,8.0345163383,8.0593731571,8.1270569928,8.1004262739,8.0422402039,PBC
ojs,7,14,5,5,9,1,SVO,_,30,11,41,2.3160139722994466,0.8390040613676977,50000.0,10.6866323931,10.8607656845,11.1318540948,11.4668992104,10.6867183647,10.7057388701,11.0749197134,10.8905715996,10.7059502565,PBC
okv,39,17,13,25,7,4,SOV,SOV,63,42,105,2.262139228413846,0.9709505944546686,50000.0,8.0310126302,8.0686381169,8.1768722819,8.3093975355,8.03113043,8.0571068144,8.1417276827,8.1081561887,8.0397433531,PBC
old,9,38,5,4,4,6,SVO,SVO,51,15,66,1.9372731193190473,0.7732266742876346,50000.0,10.4300433514,10.5790593222,10.8314730249,11.1424372794,10.4301325184,10.4498546698,10.7501089463,10.6176452585,10.4432080009,PBC
omw,26,6,7,2,3,1,SOV,_,35,10,45,1.8445735489394075,0.7642045065086203,50000.0,9.5851821772,9.6537967533,9.786868655,9.9605872028,9.5852740838,9.6055689838,9.7363544486,9.6790367639,9.6063875508,PBC
ong,8,24,6,2,4,2,SVO,SVO,36,10,46,2.0116298903693024,0.7553754125614287,50000.0,7.9714649589,8.0050508995,8.0990500737,8.2158076273,7.9715799509,7.9969280869,8.060085473,8.0380307022,7.9787959861,PBC
ood,31,42,16,4,16,7,SVO,SOV,89,27,116,2.239800806911156,0.7827892889687527,50000.0,7.8785517485,7.9176487841,8.0351941756,8.1774948304,7.8786734873,7.9055286787,7.9986820221,7.9626219431,7.8862449297,PBC
opm,21,9,8,14,7,1,SOV,SOV,37,23,60,2.278183191366111,0.9603622703154779,50000.0,9.1763468464,9.237848936,9.3713585772,9.5418932974,9.176445166,9.1981567187,9.3307994709,9.2707518135,9.1886354573,PBC
oss,40,33,14,9,1,4,SOV,SOV,74,27,101,2.012920159423966,0.837602456861142,50000.0,10.224314261,10.3312756713,10.5064039739,10.7371338896,10.2243990178,10.2431355448,10.4448636616,10.3495272124,10.237998399,PBC
ote,11,32,5,2,3,2,SVO,VOS,46,9,55,1.810118335677195,0.6429383500409614,50000.0,8.3068211036,8.3548484215,8.4893818346,8.6525145872,8.3069376443,8.3326562736,8.4495270813,8.4032725195,8.3157263823,PBC
otm,4,20,1,3,1,2,SVO,_,25,6,31,1.6898914910349165,0.7088356733321961,50000.0,8.1901439181,8.2350405877,8.3640898084,8.5202102173,8.1902624329,8.2164098127,8.3238540391,8.2826930653,8.1986673122,PBC
otn,4,11,4,2,3,2,SVO,_,18,8,26,2.2847229755574867,0.8904916402194913,50000.0,8.3892238084,8.4406126058,8.5815777268,8.7527899041,8.3893387927,8.4147219864,8.5423875614,8.4902505823,8.3974679777,PBC
otq,7,21,4,4,2,4,SVO,_,30,12,42,2.10921860533216,0.863120568566631,,,,,,,,,,,
ots,3,7,3,2,3,2,SVO,_,13,7,20,2.4261207468426806,0.9340680553754911,50000.0,8.4636343602,8.5142729561,8.6523364875,8.8200040821,8.4637489718,8.4890420292,8.6060983661,8.5626985047,8.474832064,PBC
ozm,6,19,1,0,0,4,SVO,_,25,5,30,1.4328773369500165,0.6500224216483541,50000.0,8.6094710796,8.6610185734,8.7909549415,8.9525340448,8.6095792025,8.6334494432,8.751421398,8.7018132062,8.6193084023,PBC
pab,16,26,4,8,5,5,SVO,_,47,17,64,2.2276450996790307,0.8351164948421137,50000.0,9.4519711046,9.5437265092,9.7428937347,9.9870782224,9.4520715875,9.47428291,9.695058594,9.5960198875,9.4599750996,PBC
pad,7,7,1,2,2,1,SOV,SVO,16,4,20,2.15677964944704,0.7219280948873623,50000.0,9.5787634509,9.6706054172,9.8611846594,10.0980912229,9.5788609263,9.6004073673,9.831910032,9.7160785134,9.5905363003,PBC
pag,6,20,2,4,44,15,VSO,VSO,70,21,91,1.9938750022180034,0.7793498372920852,50000.0,8.9875104432,9.0521864618,9.2048154029,9.3943711408,8.9876147549,9.0106556774,9.1649406606,9.0964727152,8.9993856653,PBC
pah,6,9,1,2,2,0,SVO,_,17,3,20,1.9199730940219752,0.6098403047164004,50000.0,8.2941247014,8.3664614307,8.5824924727,8.8323138741,8.2942489229,8.3217004394,8.5362784712,8.4518717352,8.3005328828,PBC
pam,4,30,6,10,40,24,VSO,_,74,40,114,2.211381262987037,0.9348490242345946,50000.0,8.6428315995,8.6989524366,8.8430188284,9.0198722134,8.6429416151,8.6672331477,8.7971044225,8.7458410942,8.6526971437,PBC
pao,42,11,5,4,3,2,SOV,SOV,56,11,67,1.7243637048112277,0.6442142137378307,,,,,,,,,,,
pap,22,20,10,2,5,4,SOV,_,47,16,63,2.1776770833240717,0.8175072881213616,50000.0,7.8585642725,7.8900005974,7.977334849,8.0867416201,7.8586782043,7.8837973667,7.9398262307,7.9200986339,7.8654995687,PBC
pbb,36,6,6,15,3,1,SOV,SOV,45,22,67,1.879595212892573,0.9132401614300725,50000.0,10.6256683362,10.7460323835,10.9151883458,11.1469935756,10.6257465341,10.6430347578,10.856311859,10.7464436316,10.6515543965,PBC
pbc,34,7,3,22,1,2,SOV,_,42,27,69,1.7971099036028244,0.9656361333706098,50000.0,8.6760944464,8.7321142948,8.8750307637,9.0507500806,8.6762039779,8.7003881536,8.8334075459,8.7782384306,8.6867629828,PBC
pbi,5,9,1,7,18,5,VSO,VSO,32,13,45,2.2372144198359125,0.8672816222000259,50000.0,8.1810640276,8.2166841682,8.3125437057,8.4323278747,8.1811760279,8.2058673707,8.2769833356,8.2488593065,8.1919280413,PBC
pcm,8,58,9,3,1,2,SVO,_,67,14,81,1.4133424691495202,0.6641593279528073,50000.0,7.8249354437,7.8470952395,7.90388482,7.9775385373,7.8250421679,7.848524545,7.875960962,7.8643590544,7.8344815051,PBC
pdt,69,45,11,3,25,0,SOV,_,139,14,153,1.8487171439732342,0.44146772493203745,50000.0,8.7443403874,8.7938104003,8.914737703,9.0663062243,8.7444462555,8.7678072992,8.8687586735,8.8301549547,8.7557000402,PBC
pes,113,15,16,44,8,8,SOV,SOV,136,68,204,1.8807656708583336,0.9182958340544896,50000.0,9.4656320608,9.554040413,9.7438635488,9.978134491,9.4657316453,9.4877410239,9.6802759681,9.6025968497,9.4762809367,PBC
pib,2,26,2,1,2,3,SVO,SOV,30,6,36,1.4764161077247606,0.6500224216483541,50000.0,10.0104429931,10.1630657015,10.4609218063,10.8114971727,10.010540424,10.0320966276,10.4335131119,10.2330306755,10.0176719258,PBC
pio,6,10,4,1,1,0,SVO,_,17,5,22,1.8808381662190898,0.7732266742876346,50000.0,9.8235843467,9.9059478066,10.0556743726,10.2521383486,9.8236732504,9.8433167269,10.0144572841,9.9294771484,9.841670556,PBC
pir,16,4,5,8,2,1,SOV,_,22,14,36,2.12521276604129,0.964078764808229,50000.0,9.1469212998,9.2061727852,9.3331039092,9.4966263623,9.1470185026,9.1684829162,9.2914352614,9.236289585,9.1590121009,PBC
pis,3,28,1,0,1,0,SVO,_,32,1,33,0.821338806637957,0.19590927087360493,50000.0,7.3169238976,7.3341785303,7.3806335526,7.4409353384,7.3170335836,7.3411679076,7.3534392909,7.3490410195,7.3225946225,PBC
pkb,6,24,2,2,3,1,SVO,_,33,5,38,1.7136179733436339,0.5617526078313282,50000.0,10.0034881651,10.1066697144,10.2939689849,10.5330968784,10.0035783157,10.0235071531,10.2644090593,10.1382757272,10.0169683992,PBC
plg,1,18,0,7,1,6,SVO,SVO,20,13,33,1.704396862246581,0.9672947789468944,50000.0,8.7136311214,8.7904257785,8.9990819216,9.2440303452,8.7137475533,8.7394762313,8.9496641311,8.8656975138,8.7220562928,PBC
pls,5,32,1,4,12,3,SVO,_,49,8,57,1.8436956635462478,0.5851569902762294,50000.0,8.0239358568,8.0685007066,8.2009162418,8.3602399445,8.024057119,8.0508166787,8.1622627659,8.1189689901,8.0321242055,PBC
plt,3,68,1,3,8,46,SVO,VOS,79,50,129,1.5729241686947841,0.9632312198052126,50000.0,9.214647985,9.3007335981,9.505646482,9.7514099404,9.2147547839,9.2383569527,9.4450674762,9.3636515644,9.2252831119,PBC
pmf,14,50,6,4,14,10,SVO,_,78,20,98,2.0685077700381704,0.7300166301457938,50000.0,8.0495027906,8.0883545681,8.1993021365,8.3353022746,8.0496199898,8.0754704673,8.1623898709,8.1285275288,8.0581730194,PBC
pne,4,24,3,2,5,7,SVO,_,33,12,45,2.0239617085894244,0.8366407419411673,50000.0,7.5212754371,7.5418194145,7.5993910188,7.6725694496,7.5213890678,7.5463882644,7.5733572158,7.561536661,7.5287255467,PBC
pob,2,8,2,4,1,4,SVO,_,11,10,21,2.297079327540665,0.998363672593813,,,,,,,,,,,
poe,4,27,6,5,16,7,SVO,_,47,18,65,2.2200160823887525,0.8512243352621378,50000.0,7.6906463656,7.7419341743,7.9118500469,8.1094743966,7.6907785869,7.719974476,7.8705817329,7.8140056742,7.6958802892,PBC
poh,8,29,4,5,3,8,SVO,_,40,17,57,2.0917325258261474,0.8791357668533335,50000.0,8.1034375041,8.1514792489,8.2960245444,8.4681353394,8.1035604095,8.1306835079,8.2543883102,8.2077084816,8.112147261,PBC
poi,9,31,0,2,3,7,SVO,SVO,43,9,52,1.690520822149926,0.6646953053493417,50000.0,8.6893911585,8.763718807,8.9598963774,9.1934980215,8.6895047441,8.7146071898,8.9156146001,8.8314664186,8.6935947382,PBC
pol,154,230,50,32,38,44,SVO,SVO,422,126,548,2.153913679303858,0.7778840391732611,50000.0,10.4732217674,10.5901810544,10.7611361007,10.9939024789,10.4733013575,10.4908999158,10.7326734993,10.5948309639,10.4905520823,PBC
por,265,432,78,22,68,37,SVO,SVO,765,137,902,1.9340707818434217,0.6145367411996127,50000.0,9.572660619,9.6657000222,9.8622489879,10.1042181755,9.5727595176,9.5946182847,9.8010269442,9.7149202738,9.5848764234,PBC
ppk,3,23,1,3,5,2,SVO,_,31,6,37,1.7726603800053002,0.6394571324851641,50000.0,9.5133791857,9.5998831804,9.7793876861,10.0042773052,9.5134762566,9.5349311711,9.741930706,9.6421208778,9.5236326104,PBC
ppo,16,3,6,3,2,0,SOV,SOV,21,9,30,1.8729055953200562,0.8812908992306927,50000.0,9.2289828067,9.2909177048,9.4264714731,9.5985315195,9.2290819012,9.250959959,9.3779375544,9.325206546,9.2476871628,PBC
prf,4,24,4,10,37,13,VSO,_,65,27,92,2.174498131814766,0.8731720603476303,50000.0,7.8817318646,7.9338708634,8.0988929857,8.2925259129,7.881859686,7.9100837739,8.0549530836,8.0012449084,7.8877791989,PBC
pri,0,21,3,0,1,5,SVO,_,22,8,30,1.2867841337767103,0.8366407419411673,50000.0,7.6091648936,7.6358547519,7.7150293115,7.8130948076,7.6092841716,7.6355549386,7.6831956744,7.6651946176,7.6165550757,PBC
prk,8,62,5,4,8,2,SVO,_,78,11,89,1.545735546489734,0.5396084773004917,50000.0,7.5294808617,7.5464613824,7.5909012356,7.6487675363,7.5295886249,7.55326684,7.56725282,7.5602291833,7.5382304586,PBC
prs,131,18,17,46,5,6,SOV,_,154,69,223,1.7599707654538934,0.8924993851906704,50000.0,9.2187015409,9.2882682958,9.4396370922,9.6309319802,9.2188005354,9.2406701157,9.3906231872,9.3263190791,9.2287553733,PBC
pse,6,48,3,3,1,1,SVO,_,55,7,62,1.226813245172853,0.5086113313826897,50000.0,8.5924445071,8.6385530406,8.7518533273,8.8948229381,8.5925502775,8.6158913899,8.7100210387,8.672460958,8.6021752281,PBC
ptp,8,34,5,1,1,2,SVO,SVO,43,8,51,1.5433395169332926,0.6267511370265895,50000.0,7.2871153133,7.3017153871,7.3413016436,7.3926308854,7.2872255424,7.3114286813,7.3193116822,7.314525312,7.2955897691,PBC
ptu,10,19,1,3,9,6,SVO,_,38,10,48,2.1948814335592193,0.7382848661434506,50000.0,9.2204635184,9.2934783144,9.4562531575,9.6594331682,9.2205644286,9.2428600953,9.4179751605,9.3367881773,9.2327565879,PBC
pwg,40,18,15,4,5,4,SOV,SOV,63,23,86,2.0756976241204614,0.837769869006679,50000.0,8.5297440917,8.581709967,8.7172459209,8.883934174,8.529855006,8.5543397682,8.6732382442,8.6264902997,8.5371208442,PBC
qej,10,5,7,6,2,2,SOV,_,17,15,32,2.375306847436231,0.9971803988942642,,,,,,,,,,,
qub,36,9,13,6,5,3,SOV,_,50,22,72,2.077888273919181,0.8879763195151349,50000.0,11.608979979,11.7943807187,11.95978634,12.2171375084,11.6090444986,11.6233162973,11.8794408356,11.7304865187,11.645509519,PBC
quc,10,42,4,6,8,11,SVO,_,60,21,81,2.077379194058467,0.8256265261578954,50000.0,8.5488757312,8.5941042208,8.7091693811,8.8528477291,8.5489842096,8.5729168247,8.6695493841,8.630506612,8.5601392895,PBC
quf,18,5,0,1,2,0,SOV,_,25,1,26,1.2901208527411523,0.23519338181924143,50000.0,10.6962026273,10.8384956392,11.0389981203,11.3071797189,10.6962819192,10.7138197292,11.0121706234,10.8417832033,10.713807316,PBC
qug,26,1,4,2,0,0,SOV,_,27,6,33,1.0379870687018355,0.6840384356390417,50000.0,11.229914392,11.3887695429,11.5611923924,11.813121521,11.2299841088,11.2454033909,11.501050952,11.3547155584,11.2602098534,PBC
quh,37,6,3,1,2,0,SOV,_,45,4,49,1.2266601087119113,0.40790598013897633,50000.0,11.4112192365,11.5930853733,11.7804751823,12.0533254725,11.4112881962,11.4265427233,11.700570944,11.5497863251,11.4398593748,PBC
quj,3,21,0,3,2,7,SVO,_,26,10,36,1.7421492976344197,0.8524051786494785,,,,,,,,,,,
qul,40,2,8,2,1,0,SOV,_,43,10,53,1.1830690621953786,0.6987003526563343,50000.0,11.471665865,11.6423366884,11.8028201747,12.0504871779,11.4717313254,11.4862100109,11.7444051886,11.5878498997,11.5052981026,PBC
qup,25,11,2,2,3,0,SOV,_,39,4,43,1.6377754511778684,0.446481346896803,50000.0,10.4882211101,10.6128411078,10.8011510797,11.0513528807,10.4883027931,10.5063652337,10.7658992387,10.6237993285,10.5071866465,PBC
qut,5,26,2,2,4,4,SVO,_,35,8,43,1.8490304954903487,0.693127415328288,,,,,,,,,,,
quw,71,3,5,4,0,0,SOV,_,74,9,83,0.8208638474742416,0.4951734787020682,50000.0,10.4586461126,10.5713494492,10.7408752794,10.9693194203,10.4587270462,10.4766183695,10.6830571528,10.5796468911,10.483755986,PBC
quy,40,19,10,7,7,1,SOV,_,66,18,84,2.0338650845811093,0.74959525725948,50000.0,11.6385329534,11.8386059017,12.0184934472,12.2932610981,11.6385982277,11.6530393781,11.950795433,11.7727636275,11.6695913639,PBC
quz,38,6,2,5,1,1,SOV,_,45,8,53,1.4158325113628223,0.6121961274908339,50000.0,11.6716149661,11.8710964094,12.0463911986,12.3172473909,11.6716795614,11.6859700687,11.9709275262,11.8022464745,11.7055710359,PBC
qvc,9,1,5,0,0,1,SOV,_,10,6,16,1.4913146570363986,0.9544340029249649,50000.0,10.7509936613,10.9039481895,11.1197176053,11.404274077,10.7510736053,10.7687572201,11.0724664263,10.9092753963,10.7664430426,PBC
qve,23,4,3,2,2,0,SOV,_,29,5,34,1.5346154150304936,0.6024308020404452,50000.0,10.9281144517,11.0792944651,11.2740693594,11.5407777185,10.9281903788,10.9449838017,11.2392587803,11.0699403456,10.9536735181,PBC
qvh,9,2,6,3,1,2,SOV,SOV,12,11,23,2.2281711943408733,0.9986359641585718,50000.0,11.051047374,11.2011165121,11.3767161024,11.6280529573,11.0511193329,11.067034827,11.3525383097,11.1774918443,11.0748773372,PBC
qvi,9,0,3,2,0,0,SOV,SOV,9,5,14,1.2870540281187268,0.9402859586706309,50000.0,10.8496514005,10.9787293258,11.1396425816,11.369284155,10.8497248644,10.8659688217,11.1026386613,10.9638724755,10.8748408686,PBC
qvm,10,10,10,2,2,3,SOV,_,22,15,37,2.2793795724185624,0.974024864435752,50000.0,10.874256898,11.0154246078,11.1942432729,11.4443943366,10.8743315328,10.890838119,11.1722215093,11.0027459845,10.8957941521,PBC
qvn,8,7,1,2,2,0,SOV,_,17,3,20,1.939353872167201,0.6098403047164004,50000.0,11.2147242927,11.3969943842,11.6095893758,11.9025850587,11.2147977007,11.2310380155,11.5549032737,11.3729815728,11.2395801342,PBC
